Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
37778362	2023-04-08	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Consult	040	1	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	57124148	2	Unknown	Songyuan		Zhejiang Sheng	China	27.6217	119.059
37778365	2023-04-08	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	Consult	040	1	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57124148	2	Unknown	Songyuan		Zhejiang Sheng	China	27.6217	119.059
37778689	2023-04-08	Sergey Viktorovich Lavrov	(National) Major Party,Cabinet,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Russian Federation	Consult	040	1	Mevlut Cavusoglu	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Turkey	57124149	1	Unknown	Ankara		Ankara	Turkey	39.9199	32.8543
37778690	2023-04-08	Mevlut Cavusoglu	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Turkey	Consult	040	1	Sergey Viktorovich Lavrov	(National) Major Party,Cabinet,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Russian Federation	57124149	1	Unknown	Ankara		Ankara	Turkey	39.9199	32.8543
37778691	2023-04-08	Sergey Viktorovich Lavrov	(National) Major Party,Cabinet,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Russian Federation	Make a visit	042	1.9	Turkey		Turkey	57124149	1	Unknown	Ankara		Ankara	Turkey	39.9199	32.8543
37778692	2023-04-08	Mevlut Cavusoglu	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Turkey	Make a visit	042	1.9	Turkey		Turkey	57124149	1	Unknown	Ankara		Ankara	Turkey	39.9199	32.8543
37778693	2023-04-08	Turkey		Turkey	Host a visit	043	2.8	Sergey Viktorovich Lavrov	(National) Major Party,Cabinet,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Russian Federation	57124149	1	Unknown	Ankara		Ankara	Turkey	39.9199	32.8543
37778694	2023-04-08	Turkey		Turkey	Host a visit	043	2.8	Mevlut Cavusoglu	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Turkey	57124149	1	Unknown	Ankara		Ankara	Turkey	39.9199	32.8543
37778605	2023-04-08	China		China	Make an appeal or request	020	3	Israel		Israel	57124151	3	Unknown			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
37778606	2023-04-08	Israel		Israel	Use conventional military force	190	-10	Palestinian Territory, Occupied		Occupied Palestinian Territory	57124151	3	Unknown			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
37778607	2023-04-08	Israel		Israel	Use conventional military force	190	-10	Lebanon		Lebanon	57124151	3	Unknown			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
37778608	2023-04-08	Israeli Defense Forces	Government,Military	Israel	Employ aerial weapons	195	-10	Lebanon		Lebanon	57124151	5	Unknown			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
37778609	2023-04-08	Israeli Defense Forces	Government,Military	Israel	Employ aerial weapons	195	-10	Palestinian Territory, Occupied		Occupied Palestinian Territory	57124151	5	Unknown			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
37778405	2023-04-08	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Consult	040	1	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	57124152	1	Unknown	Songyuan		Zhejiang Sheng	China	27.6217	119.059
37778407	2023-04-08	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Make a visit	042	1.9	China		China	57124152	1	Unknown	Songyuan		Zhejiang Sheng	China	27.6217	119.059
37778408	2023-04-08	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	Consult	040	1	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57124152	1	Unknown	Songyuan		Zhejiang Sheng	China	27.6217	119.059
37778410	2023-04-08	China		China	Host a visit	043	2.8	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57124152	1	Unknown	Songyuan		Zhejiang Sheng	China	27.6217	119.059
37778403	2023-04-08	China		China	Express intent to settle dispute	037	5	France		France	57124152	3	Unknown	Guangzhou		Guangdong Sheng	China	23.1167	113.25
37778404	2023-04-08	China		China	Express intent to settle dispute	037	5	European Union	International Government Organization,Regional,Regional Diplomatic IGOs		57124152	3	Unknown	Guangzhou		Guangdong Sheng	China	23.1167	113.25
37778406	2023-04-08	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	Consult	040	1	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	57124152	4	Unknown	Guangzhou		Guangdong Sheng	China	23.1167	113.25
37778409	2023-04-08	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	Consult	040	1	Xi Jinping	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Military,Parties,Unicameral	China	57124152	4	Unknown	Guangzhou		Guangdong Sheng	China	23.1167	113.25
37778401	2023-04-08	China		China	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	France		France	57124152	5	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37778402	2023-04-08	France		France	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	China		China	57124152	5	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37778372	2023-04-08	Political Parties (Taiwan)	Parties	Taiwan	Demonstrate or rally	141	-6.5	Tsai Ing-wen	(National) Major Party,Center Left,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Opposition Major Party (Out Of Government),Parties	Taiwan	57124153	1	Unknown	Beijing		Beijing Shi	China	39.9075	116.397
37778368	2023-04-08	Israel		Israel	Use conventional military force	190	-10	Palestinian Territory, Occupied		Occupied Palestinian Territory	57124156	2	Agence France-Presse	al-Aqsa Mosque		West Bank	Occupied Palestinian Territory	31.7761	35.2355
37778369	2023-04-08	Israel		Israel	Use conventional military force	190	-10	Lebanon		Lebanon	57124156	2	Agence France-Presse	al-Aqsa Mosque		West Bank	Occupied Palestinian Territory	31.7761	35.2355
37778370	2023-04-08	Police (Israel)	Government,Police	Israel	Use conventional military force	190	-10	Citizen (Palestinian Territory, Occupied)	General Population / Civilian / Social,Social	Occupied Palestinian Territory	57124156	2	Agence France-Presse	al-Aqsa Mosque		West Bank	Occupied Palestinian Territory	31.7761	35.2355
37778371	2023-04-08	Citizen (Palestinian Territory, Occupied)	General Population / Civilian / Social,Social	Occupied Palestinian Territory	Use unconventional violence	180	-9	Police (Israel)	Government,Police	Israel	57124156	2	Agence France-Presse	al-Aqsa Mosque		West Bank	Occupied Palestinian Territory	31.7761	35.2355
37778480	2023-04-08	Other Authorities / Officials (Turkey)	Government	Turkey	Make statement	010	0	Syria		Syria	57124158	2	The Economist				Turkey	36.5	36.25
37778696	2023-04-08	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	Make a visit	042	1.9	China		China	57124168	2	The Economist				China	39.9075	116.397
37778697	2023-04-08	China		China	Host a visit	043	2.8	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	57124168	2	The Economist				China	39.9075	116.397
37778695	2023-04-08	Emmanuel Macron	Elite,Executive,Executive Office,Government	Andorra	Appeal for diplomatic cooperation (such as policy support)	022	3.4	Ursula von der Leyen	(National) Major Party,Cabinet,Center Right,Christian,Elite,Executive,Government,Ideological,International Religious,Parties	Germany	57124168	3	The Economist				Andorra	42.5078	1.52109
37778481	2023-04-08	Hamas	(National) Major Party,Dissident,International Religious,Muslim,Nongovernmental Organization (International),Parties	Occupied Palestinian Territory	Criticize or denounce	111	-2	Israel		Israel	57124189	6	Le Quotidien			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
37778483	2023-04-08	Peru		Peru	Arrest, detain, or charge with legal action	173	-5	Alejandro Toledo	(National) Minor Party,Centrist,Elite,Ideological,Parties	Peru	57124198	1	Reuters News	San Francisco	Provincia de Santa	Ancash	Peru	-8.88283	-78.5116
37778482	2023-04-08	Alejandro Toledo	(National) Minor Party,Centrist,Elite,Ideological,Parties	Peru	Reject	120	-4	United States		United States	57124198	2	Reuters News	San Francisco	San Francisco County	California	United States	37.7749	-122.419
37778738	2023-04-08	Head of Government (Tunisia)	Executive,Executive Office,Government	Tunisia	Impose administrative sanctions	172	-5	Legislature (Tunisia)	Government,Legislative / Parliamentary	Tunisia	57124208	3	Asharq Alawsat				Tunisia	36.819	10.1658
37778739	2023-04-08	Head of Government (Tunisia)	Executive,Executive Office,Government	Tunisia	Impose administrative sanctions	172	-5	Tunisia		Tunisia	57124208	3	Asharq Alawsat				Tunisia	36.819	10.1658
37778611	2023-04-08	Ukraine		Ukraine	Reject proposal to meet, discuss, or negotiate	125	-5	Russia		Russian Federation	57124215	1	Straits Times	Moscow		Moskva	Russian Federation	55.7522	37.6156
37778610	2023-04-08	Citizen (Ukraine)	General Population / Civilian / Social,Social	Ukraine	Express intent to meet or negotiate	036	4	Russia		Russian Federation	57124215	2	Straits Times	Moscow		Moskva	Russian Federation	55.7522	37.6156
37778530	2023-04-08	Donald Trump	Executive,Executive Office,Government	United States	Express accord	019	3.4	Taliban	Dissident,Fundamentalist,Ideological,Insurgents,International Religious,Sunni	Afghanistan	57124217	1	Straits Times				Afghanistan	34.4961	69.1055
37778531	2023-04-08	Taliban	Dissident,Fundamentalist,Ideological,Insurgents,International Religious,Sunni	Afghanistan	Provide humanitarian aid	073	7.4	Citizen (United States)	General Population / Civilian / Social,Social	United States	57124217	5	Straits Times	Kabul		Kabul	Afghanistan	34.5281	69.1723
37778532	2023-04-08	Citizen (Afghanistan)	General Population / Civilian / Social,Social	Afghanistan	Use unconventional violence	180	-9	Afghanistan		Afghanistan	57124217	6	Straits Times	Kabul		Kabul	Afghanistan	34.5281	69.1723
37778485	2023-04-08	Muhyiddin Yassin	Executive,Government,Interior / Home Ministry	Malaysia	Criticize or denounce	111	-2	Prime Minister bin Ibrahim	Dissident,Elite,Protestors / Popular Opposition / Mobs	Malaysia	57124218	1	Straits Times	Petaling Jaya	Petaling	Selangor	Malaysia	3.10726	101.607
37778484	2023-04-08	Member of Parliament (Malaysia)	Government,Legislative / Parliamentary	Malaysia	Make a visit	042	1.9	China		China	57124218	3	Straits Times	Beijing		Beijing Shi	China	39.9075	116.397
37778486	2023-04-08	China		China	Host a visit	043	2.8	Member of Parliament (Malaysia)	Government,Legislative / Parliamentary	Malaysia	57124218	3	Straits Times	Beijing		Beijing Shi	China	39.9075	116.397
37778706	2023-04-08	Governor (India)	Government,Local,Provincial	India	Demand	100	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124245	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778707	2023-04-08	Governor (India)	Government,Local,Provincial	India	Accuse	112	-2	Government (India)	Government	India	57124245	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778703	2023-04-08	India		India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124246	1	Hindustan Times	Nangloi Jat		National Capital Territory of Delhi	India	28.6786	77.0675
37778488	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124251	4	Hindustan Times	Koch Bihar		State of West Bengal	India	26.3254	89.4451
37778376	2023-04-08	Citizen (India)	General Population / Civilian / Social,Social	India	Demonstrate or rally	141	-6.5	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	57124252	1	Hindustan Times	Ludhiana		State of Punjab	India	30.9002	75.8523
37778377	2023-04-08	Citizen (India)	General Population / Civilian / Social,Social	India	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		57124252	2	Hindustan Times			State of Punjab	India	30.9167	75.4167
37778374	2023-04-08	Cabinet / Council of Ministers / Advisors (India)	Cabinet,Executive,Government	India	Make statement	010	0	Rahul Gandhi	(National) Major Party,Government,Government Major Party (In Government),Parties	India	57124252	5	Hindustan Times	Ludhiana		State of Punjab	India	30.9002	75.8523
37778375	2023-04-08	Protester (India)	Dissident,Protestors / Popular Opposition / Mobs	India	Make statement	010	0	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	57124252	6	Hindustan Times	Ludhiana		State of Punjab	India	30.9002	75.8523
37778489	2023-04-08	Citizen (India)	General Population / Civilian / Social,Social	India	Criticize or denounce	111	-2	Congress (India)	Government,Legislative / Parliamentary	India	57124255	2	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778411	2023-04-08	Cabinet / Council of Ministers / Advisors (India)	Cabinet,Executive,Government	India	Make statement	010	0	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	57124257	1	Hindustan Times			Karnataka	India	16	75
37778414	2023-04-08	Employee (India)	Labor,Social	India	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		57124258	1	Hindustan Times			Karnataka	India	16	75
37778378	2023-04-08	Police (India)	Government,Police	India	Make statement	010	0	Criminal (India)	Criminals / Gangs,Dissident	India	57124260	3	Hindustan Times	Delhi		National Capital Territory of Delhi	India	28.6538	77.229
37778412	2023-04-08	India		India	Engage in negotiation	046	7	Canada		Canada	57124262	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778413	2023-04-08	Canada		Canada	Engage in negotiation	046	7	India		India	57124262	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778624	2023-04-08	Government (India)	Government	India	Demand	100	-5	Police (India)	Government,Police	India	57124263	1	Hindustan Times	Chennai		State of Tamil Nadu	India	13.0878	80.2785
37778381	2023-04-08	Main Opposition (India)	Dissident,Protestors / Popular Opposition / Mobs	India	Criticize or denounce	111	-2	Government (India)	Government	India	57124264	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778417	2023-04-08	Citizen (India)	General Population / Civilian / Social,Social	India	Accuse	112	-2	Main Opposition (India)	Dissident,Protestors / Popular Opposition / Mobs	India	57124264	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778380	2023-04-08	Israel		Israel	Employ aerial weapons	195	-10	Lebanon		Lebanon	57124267	1	Hindustan Times	Gaza		Gaza Strip	Occupied Palestinian Territory	31.5	34.4667
37778379	2023-04-08	Palestinian Territory, Occupied		Occupied Palestinian Territory	Use conventional military force	190	-10	Citizen (Israel)	General Population / Civilian / Social,Social	Israel	57124267	5	Hindustan Times			West Bank	Occupied Palestinian Territory	31.6667	35.25
37778491	2023-04-08	China		China	Criticize or denounce	111	-2	Tsai Ing-wen	(National) Major Party,Center Left,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Opposition Major Party (Out Of Government),Parties	Taiwan	57124269	1	Hindustan Times	Beijing		Beijing Shi	China	39.9075	116.397
37778492	2023-04-08	China		China	Impose embargo, boycott, or sanctions	163	-8	Foreign Affairs (Taiwan)	Executive,Foreign Ministry,Government	Taiwan	57124269	1	Hindustan Times	Beijing		Beijing Shi	China	39.9075	116.397
37778490	2023-04-08	Tsai Ing-wen	(National) Major Party,Center Left,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Opposition Major Party (Out Of Government),Parties	Taiwan	Make a visit	042	1.9	United States		United States	57124269	2	Hindustan Times			Washington D.C.	United States	38.9171	-77.0003
37778494	2023-04-08	United States		United States	Host a visit	043	2.8	Tsai Ing-wen	(National) Major Party,Center Left,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Opposition Major Party (Out Of Government),Parties	Taiwan	57124269	2	Hindustan Times			Washington D.C.	United States	38.9171	-77.0003
37778493	2023-04-08	Macao		Macao	Impose administrative sanctions	172	-5	Foreign Affairs (Taiwan)	Executive,Foreign Ministry,Government	Taiwan	57124269	5	Hindustan Times	Macau		Concelho de Macau	Macao	22.2006	113.546
37778495	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124283	1	Hindustan Times	Pune	Satara Division	State of Maharashtra	India	18.5196	73.8553
37778496	2023-04-08	Amit Shah	(National) Major Party,Government,Opposition Major Party (Out Of Government),Parties	India	Criticize or denounce	111	-2	Rahul Gandhi	(National) Major Party,Government,Government Major Party (In Government),Parties	India	57124286	2	Hindustan Times	Azamgarh		State of Uttar Pradesh	India	26.0676	83.1836
37778426	2023-04-08	Member of the Judiciary (India)	Government,Judicial	India	Make an appeal or request	020	3	Government Lawyer/Representative (India)	Executive,Government,Justice / Law Ministry	India	57124288	1	Hindustan Times	Patna		State of Bihar	India	25.6022	85.1194
37778427	2023-04-08	Member of the Judiciary (India)	Government,Judicial	India	Investigate	090	-2	Government (India)	Government	India	57124288	3	Hindustan Times			State of Bihar	India	25.75	85.75
37778425	2023-04-08	Member of the Judiciary (India)	Government,Judicial	India	Deny responsibility	016	-5	Government Lawyer/Representative (India)	Executive,Government,Justice / Law Ministry	India	57124288	6	Hindustan Times			State of Bihar	India	25.75	85.75
37778428	2023-04-08	Member of the Judiciary (India)	Government,Judicial	India	Reject	120	-4	Government Lawyer/Representative (India)	Executive,Government,Justice / Law Ministry	India	57124288	6	Hindustan Times			State of Bihar	India	25.75	85.75
37778746	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Criminal (India)	Criminals / Gangs,Dissident	India	57124293	1	Hindustan Times	Ghaziabad		State of Uttar Pradesh	India	28.6625	77.4378
37778759	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Children (India)	General Population / Civilian / Social,Social	India	57124294	1	Hindustan Times	Noida	Meerut	State of Uttar Pradesh	India	28.58	77.33
37778760	2023-04-08	Children (India)	General Population / Civilian / Social,Social	India	Threaten with military force	138	-7	Narendra Modi	(National) Major Party,Dissident,Elite,Far Right,Hindu,Ideological,International Religious,Nationalist,Opposition Major Party (Out Of Government),Parties,Radicals / Extremists / Fundamentalists	India	57124294	1	Hindustan Times	Noida	Meerut	State of Uttar Pradesh	India	28.58	77.33
37778761	2023-04-08	Children (India)	General Population / Civilian / Social,Social	India	Threaten with military force	138	-7	Yogi Adityanath	Government,Local,Provincial	India	57124294	1	Hindustan Times	Noida	Meerut	State of Uttar Pradesh	India	28.58	77.33
37778616	2023-04-08	Eknath Shinde	(National) Major Party,Hindu,International Religious,Opposition Major Party (Out Of Government),Parties	India	Express intent to meet or negotiate	036	4	Member of Parliament (India)	Government,Legislative / Parliamentary	India	57124299	3	Hindustan Times	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
37778617	2023-04-08	Eknath Shinde	(National) Major Party,Hindu,International Religious,Opposition Major Party (Out Of Government),Parties	India	Express intent to meet or negotiate	036	4	Citizen (India)	General Population / Civilian / Social,Social	India	57124299	3	Hindustan Times	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
37778618	2023-04-08	Eknath Shinde	(National) Major Party,Hindu,International Religious,Opposition Major Party (Out Of Government),Parties	India	Express intent to meet or negotiate	036	4	India		India	57124299	3	Hindustan Times	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
37778619	2023-04-08	Eknath Shinde	(National) Major Party,Hindu,International Religious,Opposition Major Party (Out Of Government),Parties	India	Express intent to meet or negotiate	036	4	India		India	57124299	4	Hindustan Times	Ayodhya		State of Uttar Pradesh	India	26.7996	82.2041
37778620	2023-04-08	Eknath Shinde	(National) Major Party,Hindu,International Religious,Opposition Major Party (Out Of Government),Parties	India	Express intent to meet or negotiate	036	4	Yogi Adityanath	Government,Local,Provincial	India	57124299	6	Hindustan Times	Ayodhya		State of Uttar Pradesh	India	26.7996	82.2041
37778418	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Children (India)	General Population / Civilian / Social,Social	India	57124324	6	Hindustan Times	Katra		State of Uttar Pradesh	India	25.4645	81.8529
37778747	2023-04-08	Akhilesh Yadav	Government	India	Use conventional military force	190	-10	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	57124327	1	Hindustan Times	Sirathu		State of Uttar Pradesh	India	25.6436	81.3188
37778748	2023-04-08	Yogi Adityanath	Government,Local,Provincial	India	Make statement	010	0	India		India	57124333	1	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778749	2023-04-08	Amit Shah	(National) Major Party,Government,Opposition Major Party (Out Of Government),Parties	India	Make statement	010	0	India		India	57124333	6	Hindustan Times			State of Uttar Pradesh	India	27.25	80.75
37778751	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124335	3	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778750	2023-04-08	Police (India)	Government,Police	India	Accuse	112	-2	Citizen (India)	General Population / Civilian / Social,Social	India	57124335	4	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778752	2023-04-08	Yogi Adityanath	Government,Local,Provincial	India	Make statement	010	0	India		India	57124336	1	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778753	2023-04-08	Amit Shah	(National) Major Party,Government,Opposition Major Party (Out Of Government),Parties	India	Make statement	010	0	India		India	57124336	6	Hindustan Times			State of Uttar Pradesh	India	27.25	80.75
37778533	2023-04-08	Military (India)	Government,Military	India	Mobilize or increase armed forces	154	-7.2	India		India	57124337	2	Hindustan Times		Ladakh	State of Jammu and Kashmir	India	34.3333	77.4167
37778497	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Criminal (India)	Criminals / Gangs,Dissident	India	57124340	1	Hindustan Times	Meerut		State of Uttar Pradesh	India	28.9715	77.7193
37778758	2023-04-08	Akhilesh Yadav	Government	India	Use conventional military force	190	-10	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	57124341	1	Hindustan Times	Sirathu		State of Uttar Pradesh	India	25.6436	81.3188
37778621	2023-04-08	Lawyer/Attorney (India)	Legal,Social	India	Investigate	090	-2	India		India	57124342	1	Hindustan Times	Dehradun		State of Uttarakhand	India	30.3244	78.0339
37778756	2023-04-08	Yogi Adityanath	Government,Local,Provincial	India	Make statement	010	0	India		India	57124343	1	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778757	2023-04-08	Yogi Adityanath	Government,Local,Provincial	India	Make statement	010	0	India		India	57124343	3	Hindustan Times			State of Uttar Pradesh	India	27.25	80.75
37778755	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124345	3	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778754	2023-04-08	Police (India)	Government,Police	India	Accuse	112	-2	Citizen (India)	General Population / Civilian / Social,Social	India	57124345	4	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778622	2023-04-08	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124351	1	Hindustan Times	Mathura		State of Uttar Pradesh	India	27.5793	82.0587
37778500	2023-04-08	Amit Shah	(National) Major Party,Government,Opposition Major Party (Out Of Government),Parties	India	Criticize or denounce	111	-2	Congress (India)	Government,Legislative / Parliamentary	India	57124354	1	Hindustan Times	Varanasi		State of Uttar Pradesh	India	25.3167	83.0104
37778498	2023-04-08	India		India	Engage in negotiation	046	7	Canada		Canada	57124358	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778499	2023-04-08	Canada		Canada	Engage in negotiation	046	7	India		India	57124358	1	Hindustan Times	New Delhi		National Capital Territory of Delhi	India	28.6358	77.2244
37778429	2023-04-08	Vladimir Putin	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Parties	Russian Federation	Make a visit	042	1.9	China		China	57124365	4	Asharq Alawsat	Guangzhou		Guangdong Sheng	China	23.1167	113.25
37778430	2023-04-08	China		China	Host a visit	043	2.8	Vladimir Putin	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Parties	Russian Federation	57124365	4	Asharq Alawsat	Guangzhou		Guangdong Sheng	China	23.1167	113.25
37778534	2023-04-08	Foreign Affairs (France)	Executive,Foreign Ministry,Government	France	Appeal for release of persons or property	0253	-0.3	Hossein Amir-Abdollahian	Executive,Foreign Ministry,Government	Iran	57124367	1	Asharq Alawsat	Beijing		Beijing Shi	China	39.9075	116.397
37778535	2023-04-08	Iran		Iran	Arrest, detain, or charge with legal action	173	-5	Citizen (France)	General Population / Civilian / Social,Social	France	57124367	2	Asharq Alawsat	Beijing		Beijing Shi	China	39.9075	116.397
37778424	2023-04-08	Israel		Israel	Make pessimistic comment	012	-0.4	Lebanon		Lebanon	57124371	2	Asharq Alawsat				Lebanon	33.25	35.5
37778536	2023-04-08	Sergey Viktorovich Lavrov	(National) Major Party,Cabinet,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Russian Federation	Engage in negotiation	046	7	Mevlut Cavusoglu	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Turkey	57124374	6	Asharq Alawsat	Ankara		Ankara	Turkey	39.9199	32.8543
37778537	2023-04-08	Mevlut Cavusoglu	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Turkey	Engage in negotiation	046	7	Sergey Viktorovich Lavrov	(National) Major Party,Cabinet,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Russian Federation	57124374	6	Asharq Alawsat	Ankara		Ankara	Turkey	39.9199	32.8543
37778626	2023-04-08	Education Ministry (India)	Education Ministry,Executive,Government	India	Criticize or denounce	111	-2	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	57124392	1	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
37778625	2023-04-08	Ministry (India)	Government	India	Make statement	010	0	Employee (India)	Labor,Social	India	57124397	2	Hindustan Times			State of Himachal Pradesh	India	31.9167	77.25
37778765	2023-04-08	Military Personnel - Special (India)	Government,Military	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	57124398	1	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
37778431	2023-04-08	Human Rights Commission (Thailand)	Executive,Government,Human Rights Ministry	Thailand	Appeal for intelligence	0214	3.4	Royal Thai Police	Government,National / Border Divisions,Police	Thailand	57124410	1	Bangkok Post	Rayong		Changwat Rayong	Thailand	12.681	101.258
37778629	2023-04-08	Reserve Personnel (Myanmar)	Government,Military	Myanmar	Use conventional military force	190	-10	Myanmar		Myanmar	57124411	4	Bangkok Post		Myawaddy District	Kayin State	Myanmar	16.5411	98.5298
37778630	2023-04-08	Military (Myanmar)	Government,Military	Myanmar	Use conventional military force	190	-10	Karen National Liberation Army	Dissident,Separatists	Myanmar	57124411	4	Bangkok Post		Myawaddy District	Kayin State	Myanmar	16.5411	98.5298
